id,market,strategyName,entryPrice,stopLossPrice,targetPrice,score,reason,timestamp
9710,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.64047707986694,Stable price with high liquidity,1778447623860
9711,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.08717895946793,Stable price with high liquidity,1778447623860
9712,KRW-USDT,Rebound Watch,1469.0,1439.62,1495.442,36.16478945224509,Pullback with active trading volume,1778447623860
9713,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.45934956794875,Pullback with active trading volume,1778447623860
9714,KRW-DRIFT,Rebound Watch,72.5,71.05,73.805,34.62591442984588,Pullback with active trading volume,1778447623860
9715,KRW-CFG,Rebound Watch,441.0,432.18,448.938,34.34311707449272,Pullback with active trading volume,1778447623860
9716,KRW-ONDO,Rebound Watch,601.0,588.98,611.818,34.23408791281034,Pullback with active trading volume,1778447623860
9717,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.662046661417136,Stable price with high liquidity,1778447623860
9718,KRW-API3,Rebound Watch,537.0,526.26,546.666,33.46043408712212,Pullback with active trading volume,1778447623860
9719,KRW-ETH,Rebound Watch,3414000.0,3345720.0,3475452.0,31.002745046612226,Pullback with active trading volume,1778447623860
9720,KRW-BTC,Rebound Watch,118468000.0,116098640.0,120600424.0,29.36185212600939,Pullback with active trading volume,1778447623860
9721,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83197086274227,Positive trend with strong 24h trading value,1778447654214
9722,KRW-DEEP,Momentum Breakout,60.1,59.1985,61.302,48.442546926349536,Positive trend with strong 24h trading value,1778447654214
9723,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.27427883156869,Positive trend with strong 24h trading value,1778447654214
9724,KRW-SONIC,Momentum Breakout,62.2,61.267,63.444,44.07820305542153,Positive trend with strong 24h trading value,1778447654214
9725,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.524729223079504,Positive trend with strong 24h trading value,1778447654214
9726,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83277288170396,Positive trend with strong 24h trading value,1778447654214
9727,KRW-W,Momentum Breakout,22.4,22.064,22.848,40.41770138628614,Positive trend with strong 24h trading value,1778447654214
9728,KRW-XRP,Volume Accumulation,2126.0,2104.74,2157.89,39.70356920655891,Stable price with high liquidity,1778447654214
9729,KRW-BSV,Momentum Breakout,25200.0,24822.0,25704.0,39.06398485679439,Positive trend with strong 24h trading value,1778447654214
9730,KRW-SAHARA,Rebound Watch,55.6,54.488,56.6008,37.857455226319715,Pullback with active trading volume,1778447654214
9731,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.6426548760121,Stable price with high liquidity,1778447654214
9732,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.08720380125443,Stable price with high liquidity,1778447654214
9733,KRW-USDT,Rebound Watch,1468.0,1438.6399999999999,1494.424,36.09701022292697,Pullback with active trading volume,1778447654214
9734,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.45982691520832,Pullback with active trading volume,1778447654214
9735,KRW-CFG,Rebound Watch,441.0,432.18,448.938,34.34311803147589,Pullback with active trading volume,1778447654214
9736,KRW-DRIFT,Rebound Watch,72.2,70.756,73.4996,34.21819179396659,Pullback with active trading volume,1778447654214
9737,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.07232065487689,Pullback with active trading volume,1778447654214
9738,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.66985118085721,Stable price with high liquidity,1778447654214
9739,KRW-API3,Rebound Watch,537.0,526.26,546.666,33.46043408712212,Pullback with active trading volume,1778447654214
9740,KRW-ETH,Rebound Watch,3414000.0,3345720.0,3475452.0,31.00520498632688,Pullback with active trading volume,1778447654214
9741,KRW-BTC,Rebound Watch,118467000.0,116097660.0,120599406.0,29.361170472020596,Pullback with active trading volume,1778447654214
9742,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83197124264896,Positive trend with strong 24h trading value,1778447684581
9743,KRW-DEEP,Momentum Breakout,59.8,58.903,60.995999999999995,47.887778824693996,Positive trend with strong 24h trading value,1778447684581
9744,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.27427883156869,Positive trend with strong 24h trading value,1778447684581
9745,KRW-SONIC,Momentum Breakout,62.2,61.267,63.444,44.078336484066625,Positive trend with strong 24h trading value,1778447684581
9746,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.52479541591718,Positive trend with strong 24h trading value,1778447684581
9747,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83277288170396,Positive trend with strong 24h trading value,1778447684581
9748,KRW-W,Momentum Breakout,22.5,22.1625,22.95,40.88158203562899,Positive trend with strong 24h trading value,1778447684581
9749,KRW-XRP,Volume Accumulation,2126.0,2104.74,2157.89,39.703866161385264,Stable price with high liquidity,1778447684581
9750,KRW-BSV,Momentum Breakout,25200.0,24822.0,25704.0,39.06397126441726,Positive trend with strong 24h trading value,1778447684581
9751,KRW-SAHARA,Rebound Watch,55.7,54.586,56.702600000000004,38.033015158822735,Pullback with active trading volume,1778447684581
9752,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.64262590977853,Stable price with high liquidity,1778447684581
9753,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.087207008441105,Stable price with high liquidity,1778447684581
9754,KRW-USDT,Rebound Watch,1469.0,1439.62,1495.442,36.1648879743512,Pullback with active trading volume,1778447684581
9755,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.46567325480117,Pullback with active trading volume,1778447684581
9756,KRW-CFG,Rebound Watch,441.0,432.18,448.938,34.34311803147589,Pullback with active trading volume,1778447684581
9757,KRW-DRIFT,Rebound Watch,72.2,70.756,73.4996,34.21854344367182,Pullback with active trading volume,1778447684581
9758,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.072226175103,Pullback with active trading volume,1778447684581
9759,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.66989898056309,Stable price with high liquidity,1778447684581
9760,KRW-API3,Rebound Watch,535.0,524.3,544.63,33.095626417971104,Pullback with active trading volume,1778447684581
9761,KRW-ETH,Rebound Watch,3417000.0,3348660.0,3478506.0,31.09231883304857,Pullback with active trading volume,1778447684581
9762,KRW-BTC,Rebound Watch,118467000.0,116097660.0,120599406.0,29.36103511168151,Pullback with active trading volume,1778447684581
9763,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.831994724459285,Positive trend with strong 24h trading value,1778447714981
9764,KRW-DEEP,Momentum Breakout,60.0,59.1,61.2,48.258248958022406,Positive trend with strong 24h trading value,1778447714981
9765,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.27439898292083,Positive trend with strong 24h trading value,1778447714981
9766,KRW-SONIC,Momentum Breakout,62.1,61.1685,63.342000000000006,43.90913402165094,Positive trend with strong 24h trading value,1778447714981
9767,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.5248035056172,Positive trend with strong 24h trading value,1778447714981
9768,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83277288170396,Positive trend with strong 24h trading value,1778447714981
9769,KRW-W,Momentum Breakout,22.5,22.1625,22.95,40.881587848119906,Positive trend with strong 24h trading value,1778447714981
9770,KRW-XRP,Volume Accumulation,2126.0,2104.74,2157.89,39.70443601997096,Stable price with high liquidity,1778447714981
9771,KRW-BSV,Momentum Breakout,25200.0,24822.0,25704.0,39.06397126441726,Positive trend with strong 24h trading value,1778447714981
9772,KRW-SAHARA,Rebound Watch,55.7,54.586,56.702600000000004,38.032556543154655,Pullback with active trading volume,1778447714981
9773,KRW-XLM,Volume Accumulation,244.0,241.56,247.65999999999997,37.22597331955001,Stable price with high liquidity,1778447714981
9774,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.08730476977969,Stable price with high liquidity,1778447714981
9775,KRW-USDT,Rebound Watch,1468.0,1438.6399999999999,1494.424,36.10014845342718,Pullback with active trading volume,1778447714981
9776,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.489697525325425,Pullback with active trading volume,1778447714981
9777,KRW-CFG,Rebound Watch,442.0,433.15999999999997,449.956,34.56978951363819,Pullback with active trading volume,1778447714981
9778,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49082096377636,Pullback with active trading volume,1778447714981
9779,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.07219946356099,Pullback with active trading volume,1778447714981
9780,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.671358581702655,Stable price with high liquidity,1778447714981
9781,KRW-API3,Rebound Watch,535.0,524.3,544.63,33.095626417971104,Pullback with active trading volume,1778447714981
9782,KRW-ETH,Rebound Watch,3414000.0,3345720.0,3475452.0,31.00594793394766,Pullback with active trading volume,1778447714981
9783,KRW-BTC,Rebound Watch,118466000.0,116096680.0,120598388.0,29.36031997078067,Pullback with active trading volume,1778447714981
9784,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83212013518481,Positive trend with strong 24h trading value,1778447745325
9785,KRW-DEEP,Momentum Breakout,59.8,58.903,60.995999999999995,47.88853046218389,Positive trend with strong 24h trading value,1778447745325
9786,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.27441960296563,Positive trend with strong 24h trading value,1778447745325
9787,KRW-SONIC,Momentum Breakout,62.2,61.267,63.444,44.07835289816169,Positive trend with strong 24h trading value,1778447745325
9788,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.524877643959904,Positive trend with strong 24h trading value,1778447745325
9789,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83308785242371,Positive trend with strong 24h trading value,1778447745325
9790,KRW-W,Momentum Breakout,22.5,22.1625,22.95,40.88193255415821,Positive trend with strong 24h trading value,1778447745325
9791,KRW-XRP,Volume Accumulation,2126.0,2104.74,2157.89,39.70516245905155,Stable price with high liquidity,1778447745325
9792,KRW-BSV,Momentum Breakout,25200.0,24822.0,25704.0,39.0639709634308,Positive trend with strong 24h trading value,1778447745325
9793,KRW-SAHARA,Rebound Watch,55.6,54.488,56.6008,37.854980072173824,Pullback with active trading volume,1778447745325
9794,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.64288148353074,Stable price with high liquidity,1778447745325
9795,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.084412975902225,Stable price with high liquidity,1778447745325
9796,KRW-USDT,Rebound Watch,1469.0,1439.62,1495.442,36.17291498119769,Pullback with active trading volume,1778447745325
9797,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.4981954933745,Pullback with active trading volume,1778447745325
9798,KRW-CFG,Rebound Watch,442.0,433.15999999999997,449.956,34.56936645036788,Pullback with active trading volume,1778447745325
9799,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49082096377636,Pullback with active trading volume,1778447745325
9800,KRW-ONDO,Rebound Watch,599.0,587.02,609.782,33.91093274208491,Pullback with active trading volume,1778447745325
9801,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.67151856300514,Stable price with high liquidity,1778447745325
9802,KRW-API3,Rebound Watch,535.0,524.3,544.63,33.095626417971104,Pullback with active trading volume,1778447745325
9803,KRW-ETH,Rebound Watch,3414000.0,3345720.0,3475452.0,31.006738048768877,Pullback with active trading volume,1778447745325
9804,KRW-BTC,Rebound Watch,118401000.0,116032980.0,120532218.0,29.305191121517236,Pullback with active trading volume,1778447745325
9805,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83212013518481,Positive trend with strong 24h trading value,1778447775748
9806,KRW-DEEP,Momentum Breakout,59.8,58.903,60.995999999999995,47.88858157057192,Positive trend with strong 24h trading value,1778447775748
9807,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.274419163469375,Positive trend with strong 24h trading value,1778447775748
9808,KRW-SONIC,Momentum Breakout,62.2,61.267,63.444,44.07835289816169,Positive trend with strong 24h trading value,1778447775748
9809,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.5248984577359,Positive trend with strong 24h trading value,1778447775748
9810,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.833978558165576,Positive trend with strong 24h trading value,1778447775748
9811,KRW-W,Momentum Breakout,22.5,22.1625,22.95,40.88193255415821,Positive trend with strong 24h trading value,1778447775748
9812,KRW-XRP,Volume Accumulation,2126.0,2104.74,2157.89,39.70540215136916,Stable price with high liquidity,1778447775748
9813,KRW-BSV,Momentum Breakout,25230.0,24851.55,25734.600000000002,39.18986858849794,Positive trend with strong 24h trading value,1778447775748
9814,KRW-SAHARA,Rebound Watch,55.6,54.488,56.6008,37.855236648750235,Pullback with active trading volume,1778447775748
9815,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.643200771458254,Stable price with high liquidity,1778447775748
9816,KRW-ADA,Volume Accumulation,408.0,403.92,414.11999999999995,37.08944974128107,Stable price with high liquidity,1778447775748
9817,KRW-USDT,Rebound Watch,1468.0,1438.6399999999999,1494.424,36.105326538310386,Pullback with active trading volume,1778447775748
9818,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.5025867056039,Pullback with active trading volume,1778447775748
9819,KRW-CFG,Rebound Watch,442.0,433.15999999999997,449.956,34.56912403742882,Pullback with active trading volume,1778447775748
9820,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49085187381924,Pullback with active trading volume,1778447775748
9821,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.07332146917626,Pullback with active trading volume,1778447775748
9822,KRW-SOL,Volume Accumulation,139000.0,137610.0,141085.0,33.671998286897576,Stable price with high liquidity,1778447775748
9823,KRW-API3,Rebound Watch,535.0,524.3,544.63,33.0956331473043,Pullback with active trading volume,1778447775748
9824,KRW-ETH,Rebound Watch,3415000.0,3346700.0,3476470.0,31.03616678106015,Pullback with active trading volume,1778447775748
9825,KRW-BTC,Rebound Watch,118407000.0,116038860.0,120538326.0,29.310436436184297,Pullback with active trading volume,1778447775748
9826,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83216821099798,Positive trend with strong 24h trading value,1778447806134
9827,KRW-DEEP,Momentum Breakout,59.8,58.903,60.995999999999995,47.8883841955014,Positive trend with strong 24h trading value,1778447806134
9828,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.274419163469375,Positive trend with strong 24h trading value,1778447806134
9829,KRW-SONIC,Momentum Breakout,62.1,61.1685,63.342000000000006,43.909281448880115,Positive trend with strong 24h trading value,1778447806134
9830,KRW-QTUM,Momentum Breakout,1509.0,1486.365,1539.18,42.38369443780001,Positive trend with strong 24h trading value,1778447806134
9831,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83426797259565,Positive trend with strong 24h trading value,1778447806134
9832,KRW-W,Momentum Breakout,22.5,22.1625,22.95,40.88193255415821,Positive trend with strong 24h trading value,1778447806134
9833,KRW-XRP,Volume Accumulation,2127.0,2105.73,2158.9049999999997,39.75372234086152,Stable price with high liquidity,1778447806134
9834,KRW-BSV,Momentum Breakout,25260.0,24881.1,25765.2,39.31570124885893,Positive trend with strong 24h trading value,1778447806134
9835,KRW-SAHARA,Rebound Watch,55.7,54.586,56.702600000000004,38.032699756881456,Pullback with active trading volume,1778447806134
